date,yhat,yhat_lower,yhat_upper,model,product_name,distributor,key_type,key_id
2025-11-01,14955.0,12183.19165834882,17726.80834165118,sarimax,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE,DIRECT,product_distributor,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE | DIRECT
2025-12-01,14955.0,11035.071050938022,18874.928949061978,sarimax,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE,DIRECT,product_distributor,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE | DIRECT
2025-11-01,14955.0,12183.19165834882,17726.80834165118,sarimax,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE,ALL,product_distributor,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE | ALL
2025-12-01,14955.0,11035.071050938022,18874.928949061978,sarimax,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE,ALL,product_distributor,Living Green Liquid-Gel Multi for WOMEN 120ct VALUE SIZE | ALL
2025-11-01,359.76,-2412.0483416511806,3131.568341651181,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,DIRECT,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | DIRECT
2025-12-01,359.76,-3560.1689490619783,4279.688949061978,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,DIRECT,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | DIRECT
2025-10-01,573.8700000000001,-2197.938341651181,3345.6783416511807,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,KEHE,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | KEHE
2025-11-01,573.8700000000001,-3346.0589490619777,4493.798949061978,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,KEHE,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | KEHE
2025-12-01,573.8700000000001,-4227.042876583078,5374.782876583078,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,KEHE,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | KEHE
2025-10-01,43.0,-2728.808341651181,2814.808341651181,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,UNFI,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | UNFI
2025-11-01,43.0,-3876.928949061978,3962.928949061978,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,UNFI,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | UNFI
2025-12-01,43.0,-4757.912876583078,4843.912876583078,sarimax,Living Green Liquid-Gel Multi for WOMEN 90ct,UNFI,product_distributor,Living Green Liquid-Gel Multi for WOMEN 90ct | UNFI
2025-10-01,197.11000000000004,-2574.6983416511807,2968.918341651181,sarimax,Living Green Men's Multi,PALKO,product_distributor,Living Green Men's Multi | PALKO
2025-11-01,197.11000000000004,-3722.818949061978,4117.038949061978,sarimax,Living Green Men's Multi,PALKO,product_distributor,Living Green Men's Multi | PALKO
2025-12-01,197.11000000000004,-4603.802876583079,4998.022876583078,sarimax,Living Green Men's Multi,PALKO,product_distributor,Living Green Men's Multi | PALKO
2025-10-01,155.37,-2616.438341651181,2927.1783416511807,sarimax,Living Green Women's Multi,PALKO,product_distributor,Living Green Women's Multi | PALKO
2025-11-01,155.37,-3764.558949061978,4075.298949061978,sarimax,Living Green Women's Multi,PALKO,product_distributor,Living Green Women's Multi | PALKO
2025-12-01,155.37,-4645.542876583078,4956.282876583078,sarimax,Living Green Women's Multi,PALKO,product_distributor,Living Green Women's Multi | PALKO
2025-12-01,251.88000000000056,-2519.9283416511803,3023.6883416511814,sarimax,Longer Stronger Hair & Nails 120ct Value Size,DIRECT,product_distributor,Longer Stronger Hair & Nails 120ct Value Size | DIRECT
2025-12-01,575.5200000000004,-2196.2883416511804,3347.3283416511813,sarimax,Longer Stronger Hair & Nails 60ct,DIRECT,product_distributor,Longer Stronger Hair & Nails 60ct | DIRECT
2025-11-01,83.92999999999999,-2687.878341651181,2855.7383416511807,sarimax,Longer Stronger Hair & Nails 60ct,KEHE,product_distributor,Longer Stronger Hair & Nails 60ct | KEHE
2025-12-01,83.92999999999999,-3835.9989490619782,4003.858949061978,sarimax,Longer Stronger Hair & Nails 60ct,KEHE,product_distributor,Longer Stronger Hair & Nails 60ct | KEHE
2025-11-01,33.0,-2738.808341651181,2804.808341651181,sarimax,Longer Stronger Hair & Nails 60ct,UNFI,product_distributor,Longer Stronger Hair & Nails 60ct | UNFI
2025-12-01,33.0,-3886.928949061978,3952.928949061978,sarimax,Longer Stronger Hair & Nails 60ct,UNFI,product_distributor,Longer Stronger Hair & Nails 60ct | UNFI
2025-10-01,79.95,-2691.858341651181,2851.7583416511807,sarimax,Longer Stroniger Hair & Nails,PALKO,product_distributor,Longer Stroniger Hair & Nails | PALKO
2025-11-01,79.95,-3839.9789490619783,3999.878949061978,sarimax,Longer Stroniger Hair & Nails,PALKO,product_distributor,Longer Stroniger Hair & Nails | PALKO
2025-12-01,79.95,-4720.9628765830785,4880.862876583078,sarimax,Longer Stroniger Hair & Nails,PALKO,product_distributor,Longer Stroniger Hair & Nails | PALKO
2025-11-01,158.2800000000002,-2613.5283416511807,2930.088341651181,sarimax,Longjack Extract Potency Wood Primal-Male 60ct,DIRECT,product_distributor,Longjack Extract Potency Wood Primal-Male 60ct | DIRECT
2025-12-01,158.2800000000002,-3761.648949061978,4078.2089490619783,sarimax,Longjack Extract Potency Wood Primal-Male 60ct,DIRECT,product_distributor,Longjack Extract Potency Wood Primal-Male 60ct | DIRECT
2025-08-01,102.49000000000001,-2669.318341651181,2874.2983416511806,sarimax,Love My Legs,PALKO,product_distributor,Love My Legs | PALKO
2025-09-01,102.49000000000001,-3817.438949061978,4022.4189490619783,sarimax,Love My Legs,PALKO,product_distributor,Love My Legs | PALKO
2025-10-01,102.49000000000001,-4698.4228765830785,4903.402876583078,sarimax,Love My Legs,PALKO,product_distributor,Love My Legs | PALKO
2025-11-01,102.49000000000001,-5441.126683302362,5646.1066833023615,sarimax,Love My Legs,PALKO,product_distributor,Love My Legs | PALKO
2025-12-01,102.49000000000001,-6095.461872533003,6300.441872533002,sarimax,Love My Legs,PALKO,product_distributor,Love My Legs | PALKO
2025-11-01,957.0000000000005,-1814.8083416511804,3728.8083416511813,sarimax,Love My Legs 60ct,DIRECT,product_distributor,Love My Legs 60ct | DIRECT
2025-12-01,957.0000000000005,-2962.9289490619776,4876.9289490619785,sarimax,Love My Legs 60ct,DIRECT,product_distributor,Love My Legs 60ct | DIRECT
2025-11-01,957.0000000000005,-1814.8083416511804,3728.8083416511813,sarimax,Love My Legs 60ct,ALL,product_distributor,Love My Legs 60ct | ALL
2025-12-01,957.0000000000005,-2962.9289490619776,4876.9289490619785,sarimax,Love My Legs 60ct,ALL,product_distributor,Love My Legs 60ct | ALL
2025-10-01,359.81999999999994,-2411.988341651181,3131.6283416511806,sarimax,MACA ROOT & ASHWAGANDHA,SUPERNATURAL,product_distributor,MACA ROOT & ASHWAGANDHA | SUPERNATURAL
2025-11-01,359.81999999999994,-3560.108949061978,4279.748949061978,sarimax,MACA ROOT & ASHWAGANDHA,SUPERNATURAL,product_distributor,MACA ROOT & ASHWAGANDHA | SUPERNATURAL
2025-12-01,359.81999999999994,-4441.092876583079,5160.732876583078,sarimax,MACA ROOT & ASHWAGANDHA,SUPERNATURAL,product_distributor,MACA ROOT & ASHWAGANDHA | SUPERNATURAL
2025-11-01,9232.23,6460.421658348819,12004.03834165118,sarimax,MACA ROOT AND ASHWAGANDHA 75SG,THRESHOLD,product_distributor,MACA ROOT AND ASHWAGANDHA 75SG | THRESHOLD
2025-12-01,9232.23,5312.301050938022,13152.158949061977,sarimax,MACA ROOT AND ASHWAGANDHA 75SG,THRESHOLD,product_distributor,MACA ROOT AND ASHWAGANDHA 75SG | THRESHOLD
2025-10-01,21.590000000000003,-2750.2183416511807,2793.398341651181,sarimax,MAG + MILK THISTLE&TURMRC,SUPERNATURAL,product_distributor,MAG + MILK THISTLE&TURMRC | SUPERNATURAL
2025-11-01,21.590000000000003,-3898.338949061978,3941.518949061978,sarimax,MAG + MILK THISTLE&TURMRC,SUPERNATURAL,product_distributor,MAG + MILK THISTLE&TURMRC | SUPERNATURAL
2025-12-01,21.590000000000003,-4779.322876583078,4822.502876583078,sarimax,MAG + MILK THISTLE&TURMRC,SUPERNATURAL,product_distributor,MAG + MILK THISTLE&TURMRC | SUPERNATURAL
2025-10-01,107.94999999999999,-2663.858341651181,2879.7583416511807,sarimax,MAGNESIUM + BEETS & COQ10,SUPERNATURAL,product_distributor,MAGNESIUM + BEETS & COQ10 | SUPERNATURAL
2025-11-01,107.94999999999999,-3811.9789490619783,4027.878949061978,sarimax,MAGNESIUM + BEETS & COQ10,SUPERNATURAL,product_distributor,MAGNESIUM + BEETS & COQ10 | SUPERNATURAL
2025-12-01,107.94999999999999,-4692.9628765830785,4908.862876583078,sarimax,MAGNESIUM + BEETS & COQ10,SUPERNATURAL,product_distributor,MAGNESIUM + BEETS & COQ10 | SUPERNATURAL
2025-11-01,1038.67,-1733.1383416511808,3810.478341651181,sarimax,MAGNESIUM + BEETS & COQ10 60CAP,THRESHOLD,product_distributor,MAGNESIUM + BEETS & COQ10 60CAP | THRESHOLD
2025-12-01,1038.67,-2881.258949061978,4958.598949061978,sarimax,MAGNESIUM + BEETS & COQ10 60CAP,THRESHOLD,product_distributor,MAGNESIUM + BEETS & COQ10 60CAP | THRESHOLD
2025-11-01,721.7000000000003,-2050.1083416511806,3493.508341651181,sarimax,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP,THRESHOLD,product_distributor,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP | THRESHOLD
2025-12-01,721.7000000000003,-3198.228949061978,4641.628949061978,sarimax,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP,THRESHOLD,product_distributor,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP | THRESHOLD
2025-10-01,281.44000000000005,-2490.368341651181,3053.248341651181,sarimax,MAGNESIUM+ASHWAGANDHA X3,SUPERNATURAL,product_distributor,MAGNESIUM+ASHWAGANDHA X3 | SUPERNATURAL
2025-11-01,281.44000000000005,-3638.488949061978,4201.368949061978,sarimax,MAGNESIUM+ASHWAGANDHA X3,SUPERNATURAL,product_distributor,MAGNESIUM+ASHWAGANDHA X3 | SUPERNATURAL
2025-12-01,281.44000000000005,-4519.472876583079,5082.352876583078,sarimax,MAGNESIUM+ASHWAGANDHA X3,SUPERNATURAL,product_distributor,MAGNESIUM+ASHWAGANDHA X3 | SUPERNATURAL
2025-10-01,1813.14,-958.6683416511808,4584.948341651181,sarimax,MEGA B-COMPLEX ADV ABSORB,SUPERNATURAL,product_distributor,MEGA B-COMPLEX ADV ABSORB | SUPERNATURAL
2025-11-01,1813.14,-2106.788949061978,5733.068949061978,sarimax,MEGA B-COMPLEX ADV ABSORB,SUPERNATURAL,product_distributor,MEGA B-COMPLEX ADV ABSORB | SUPERNATURAL
2025-12-01,1813.14,-2987.772876583078,6614.052876583079,sarimax,MEGA B-COMPLEX ADV ABSORB,SUPERNATURAL,product_distributor,MEGA B-COMPLEX ADV ABSORB | SUPERNATURAL
2025-11-01,9199.220000000001,6427.41165834882,11971.028341651181,sarimax,MEGA B12 ONE PER DAY 60SG,THRESHOLD,product_distributor,MEGA B12 ONE PER DAY 60SG | THRESHOLD
2025-12-01,9199.220000000001,5279.291050938024,13119.148949061979,sarimax,MEGA B12 ONE PER DAY 60SG,THRESHOLD,product_distributor,MEGA B12 ONE PER DAY 60SG | THRESHOLD
2025-11-01,881.3199999999999,-1890.488341651181,3653.1283416511806,sarimax,MENTAL CLARITY INFORMATION RETENTION 60SG,THRESHOLD,product_distributor,MENTAL CLARITY INFORMATION RETENTION 60SG | THRESHOLD
2025-12-01,881.3199999999999,-3038.608949061978,4801.248949061978,sarimax,MENTAL CLARITY INFORMATION RETENTION 60SG,THRESHOLD,product_distributor,MENTAL CLARITY INFORMATION RETENTION 60SG | THRESHOLD
2025-10-01,299.85,-2471.958341651181,3071.6583416511808,sarimax,MENTAL CLARIY RETENTION,SUPERNATURAL,product_distributor,MENTAL CLARIY RETENTION | SUPERNATURAL
2025-11-01,299.85,-3620.078949061978,4219.778949061978,sarimax,MENTAL CLARIY RETENTION,SUPERNATURAL,product_distributor,MENTAL CLARIY RETENTION | SUPERNATURAL
2025-12-01,299.85,-4501.062876583078,5100.762876583079,sarimax,MENTAL CLARIY RETENTION,SUPERNATURAL,product_distributor,MENTAL CLARIY RETENTION | SUPERNATURAL
2025-10-01,1039.35,-1732.458341651181,3811.1583416511808,sarimax,MIGHTY MORINGA,SUPERNATURAL,product_distributor,MIGHTY MORINGA | SUPERNATURAL
2025-11-01,1039.35,-2880.578949061978,4959.278949061978,sarimax,MIGHTY MORINGA,SUPERNATURAL,product_distributor,MIGHTY MORINGA | SUPERNATURAL
2025-12-01,1039.35,-3761.5628765830784,5840.262876583078,sarimax,MIGHTY MORINGA,SUPERNATURAL,product_distributor,MIGHTY MORINGA | SUPERNATURAL
2025-11-01,7649.2300000000005,4877.42165834882,10421.038341651181,sarimax,MIGHTY MORINGA 60SG,THRESHOLD,product_distributor,MIGHTY MORINGA 60SG | THRESHOLD
2025-12-01,7649.2300000000005,3729.3010509380224,11569.158949061979,sarimax,MIGHTY MORINGA 60SG,THRESHOLD,product_distributor,MIGHTY MORINGA 60SG | THRESHOLD
2025-10-01,434.75,-2337.058341651181,3206.558341651181,sarimax,MILK THISTLE LIVER CLEANS,SUPERNATURAL,product_distributor,MILK THISTLE LIVER CLEANS | SUPERNATURAL
2025-11-01,434.75,-3485.178949061978,4354.678949061978,sarimax,MILK THISTLE LIVER CLEANS,SUPERNATURAL,product_distributor,MILK THISTLE LIVER CLEANS | SUPERNATURAL
2025-12-01,434.75,-4366.162876583078,5235.662876583078,sarimax,MILK THISTLE LIVER CLEANS,SUPERNATURAL,product_distributor,MILK THISTLE LIVER CLEANS | SUPERNATURAL
2025-11-01,2018.58,-753.2283416511809,4790.388341651181,sarimax,MILK THISTLE LIVER CLEANSE 60T,THRESHOLD,product_distributor,MILK THISTLE LIVER CLEANSE 60T | THRESHOLD
2025-12-01,2018.58,-1901.3489490619781,5938.508949061978,sarimax,MILK THISTLE LIVER CLEANSE 60T,THRESHOLD,product_distributor,MILK THISTLE LIVER CLEANSE 60T | THRESHOLD
2025-10-01,717.21,-2054.598341651181,3489.018341651181,sarimax,MILK THISTLE LIVER DETOX,SUPERNATURAL,product_distributor,MILK THISTLE LIVER DETOX | SUPERNATURAL
2025-11-01,717.21,-3202.718949061978,4637.138949061979,sarimax,MILK THISTLE LIVER DETOX,SUPERNATURAL,product_distributor,MILK THISTLE LIVER DETOX | SUPERNATURAL
2025-12-01,717.21,-4083.7028765830783,5518.122876583078,sarimax,MILK THISTLE LIVER DETOX,SUPERNATURAL,product_distributor,MILK THISTLE LIVER DETOX | SUPERNATURAL
2025-11-01,18483.74,15711.931658348822,21255.54834165118,sarimax,MILK THISTLE LIVER DETOX 60SG,THRESHOLD,product_distributor,MILK THISTLE LIVER DETOX 60SG | THRESHOLD
2025-12-01,18483.74,14563.811050938024,22403.66894906198,sarimax,MILK THISTLE LIVER DETOX 60SG,THRESHOLD,product_distributor,MILK THISTLE LIVER DETOX 60SG | THRESHOLD
2025-11-01,384.32,-2387.4883416511807,3156.128341651181,sarimax,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG,THRESHOLD,product_distributor,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG | THRESHOLD
2025-12-01,384.32,-3535.608949061978,4304.248949061978,sarimax,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG,THRESHOLD,product_distributor,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG | THRESHOLD
2025-10-01,20.99,-2750.818341651181,2792.7983416511806,sarimax,MULTI HERB DIGEST & DETOX,SUPERNATURAL,product_distributor,MULTI HERB DIGEST & DETOX | SUPERNATURAL
2025-11-01,20.99,-3898.9389490619783,3940.918949061978,sarimax,MULTI HERB DIGEST & DETOX,SUPERNATURAL,product_distributor,MULTI HERB DIGEST & DETOX | SUPERNATURAL
2025-12-01,20.99,-4779.9228765830785,4821.902876583078,sarimax,MULTI HERB DIGEST & DETOX,SUPERNATURAL,product_distributor,MULTI HERB DIGEST & DETOX | SUPERNATURAL
2025-10-01,251.88,-2519.9283416511807,3023.688341651181,sarimax,MULTI-HERB CLEANSE,SUPERNATURAL,product_distributor,MULTI-HERB CLEANSE | SUPERNATURAL
2025-11-01,251.88,-3668.048949061978,4171.808949061978,sarimax,MULTI-HERB CLEANSE,SUPERNATURAL,product_distributor,MULTI-HERB CLEANSE | SUPERNATURAL
2025-12-01,251.88,-4549.032876583078,5052.792876583078,sarimax,MULTI-HERB CLEANSE,SUPERNATURAL,product_distributor,MULTI-HERB CLEANSE | SUPERNATURAL
2025-11-01,193.95999999999998,-2577.848341651181,2965.768341651181,sarimax,MULTI-HERB DIGEST & DETOX 275T,THRESHOLD,product_distributor,MULTI-HERB DIGEST & DETOX 275T | THRESHOLD
2025-12-01,193.95999999999998,-3725.968949061978,4113.888949061978,sarimax,MULTI-HERB DIGEST & DETOX 275T,THRESHOLD,product_distributor,MULTI-HERB DIGEST & DETOX 275T | THRESHOLD
2025-10-01,215.91000000000003,-2555.898341651181,2987.7183416511807,sarimax,MULTI-TESTOSTERONE BOOSTR,SUPERNATURAL,product_distributor,MULTI-TESTOSTERONE BOOSTR | SUPERNATURAL
2025-11-01,215.91000000000003,-3704.018949061978,4135.838949061978,sarimax,MULTI-TESTOSTERONE BOOSTR,SUPERNATURAL,product_distributor,MULTI-TESTOSTERONE BOOSTR | SUPERNATURAL
2025-12-01,215.91000000000003,-4585.002876583078,5016.822876583078,sarimax,MULTI-TESTOSTERONE BOOSTR,SUPERNATURAL,product_distributor,MULTI-TESTOSTERONE BOOSTR | SUPERNATURAL
2025-07-01,36.78,-2735.0283416511807,2808.588341651181,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-08-01,36.78,-3883.148949061978,3956.7089490619783,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-09-01,36.78,-4764.1328765830785,4837.692876583078,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-10-01,36.78,-5506.836683302362,5580.396683302361,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-11-01,36.78,-6161.171872533003,6234.731872533002,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-12-01,36.78,-6752.7361018354195,6826.296101835419,sarimax,MUSHROOM & IMMUNE SUPPORT,SUPERNATURAL,product_distributor,MUSHROOM & IMMUNE SUPPORT | SUPERNATURAL
2025-10-01,187.90000000000003,-2583.9083416511808,2959.708341651181,sarimax,Maca Root & Ashwagandha,PALKO,product_distributor,Maca Root & Ashwagandha | PALKO
2025-11-01,187.90000000000003,-3732.028949061978,4107.828949061978,sarimax,Maca Root & Ashwagandha,PALKO,product_distributor,Maca Root & Ashwagandha | PALKO
2025-12-01,187.90000000000003,-4613.012876583079,4988.812876583078,sarimax,Maca Root & Ashwagandha,PALKO,product_distributor,Maca Root & Ashwagandha | PALKO
2025-12-01,179.88000000000102,-2591.92834165118,2951.688341651182,sarimax,Maca Root and Ashwagandha 75ct,DIRECT,product_distributor,Maca Root and Ashwagandha 75ct | DIRECT
2025-11-01,89.94000000000017,-2681.868341651181,2861.748341651181,sarimax,Maca Root and Ashwagandha 75ct,KEHE,product_distributor,Maca Root and Ashwagandha 75ct | KEHE
2025-12-01,89.94000000000017,-3829.988949061978,4009.868949061978,sarimax,Maca Root and Ashwagandha 75ct,KEHE,product_distributor,Maca Root and Ashwagandha 75ct | KEHE
2025-10-01,28.0,-2743.808341651181,2799.808341651181,sarimax,Maca Root and Ashwagandha 75ct,UNFI,product_distributor,Maca Root and Ashwagandha 75ct | UNFI
2025-11-01,28.0,-3891.928949061978,3947.928949061978,sarimax,Maca Root and Ashwagandha 75ct,UNFI,product_distributor,Maca Root and Ashwagandha 75ct | UNFI
2025-12-01,28.0,-4772.912876583078,4828.912876583078,sarimax,Maca Root and Ashwagandha 75ct,UNFI,product_distributor,Maca Root and Ashwagandha 75ct | UNFI
2025-11-01,11462.52,8690.71165834882,14234.32834165118,sarimax,Magnesium + Beets & CoQ10 60ct,DIRECT,product_distributor,Magnesium + Beets & CoQ10 60ct | DIRECT
2025-12-01,11462.52,7542.591050938023,15382.448949061978,sarimax,Magnesium + Beets & CoQ10 60ct,DIRECT,product_distributor,Magnesium + Beets & CoQ10 60ct | DIRECT
2025-11-01,50.40000000000002,-2721.4083416511808,2822.208341651181,sarimax,Magnesium + Milk Thistle & Turmeric 60ct,DIRECT,product_distributor,Magnesium + Milk Thistle & Turmeric 60ct | DIRECT
2025-12-01,50.40000000000002,-3869.528949061978,3970.328949061978,sarimax,Magnesium + Milk Thistle & Turmeric 60ct,DIRECT,product_distributor,Magnesium + Milk Thistle & Turmeric 60ct | DIRECT
2025-11-01,129.36,-2642.4483416511807,2901.168341651181,sarimax,Magnum Blood-Flow Sexual Peak Performance 16ct,DIRECT,product_distributor,Magnum Blood-Flow Sexual Peak Performance 16ct | DIRECT
2025-12-01,129.36,-3790.568949061978,4049.288949061978,sarimax,Magnum Blood-Flow Sexual Peak Performance 16ct,DIRECT,product_distributor,Magnum Blood-Flow Sexual Peak Performance 16ct | DIRECT
2025-11-01,1266.2400000000007,-1505.5683416511802,4038.0483416511815,sarimax,Magnum Blood-Flow Sexual Peak Performance 40ct,DIRECT,product_distributor,Magnum Blood-Flow Sexual Peak Performance 40ct | DIRECT
2025-12-01,1266.2400000000007,-2653.6889490619774,5186.168949061979,sarimax,Magnum Blood-Flow Sexual Peak Performance 40ct,DIRECT,product_distributor,Magnum Blood-Flow Sexual Peak Performance 40ct | DIRECT
2025-11-01,453.24,-2318.568341651181,3225.0483416511806,sarimax,Maximum Strength 3 -in- 1 Carb Blocker 84ct 300cc,DIRECT,product_distributor,Maximum Strength 3 -in- 1 Carb Blocker 84ct 300cc | DIRECT
2025-12-01,453.24,-3466.688949061978,4373.168949061978,sarimax,Maximum Strength 3 -in- 1 Carb Blocker 84ct 300cc,DIRECT,product_distributor,Maximum Strength 3 -in- 1 Carb Blocker 84ct 300cc | DIRECT
2025-10-01,28.78,-2743.0283416511807,2800.588341651181,sarimax,Maximum Strength 3 in 1 Carb Blocker,PALKO,product_distributor,Maximum Strength 3 in 1 Carb Blocker | PALKO
2025-11-01,28.78,-3891.148949061978,3948.7089490619783,sarimax,Maximum Strength 3 in 1 Carb Blocker,PALKO,product_distributor,Maximum Strength 3 in 1 Carb Blocker | PALKO
2025-12-01,28.78,-4772.1328765830785,4829.692876583078,sarimax,Maximum Strength 3 in 1 Carb Blocker,PALKO,product_distributor,Maximum Strength 3 in 1 Carb Blocker | PALKO
2025-12-01,2266.9199999999983,-504.8883416511826,5038.728341651179,sarimax,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE,DIRECT,product_distributor,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE | DIRECT
2025-11-01,155.0,-2616.808341651181,2926.808341651181,sarimax,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE,UNFI,product_distributor,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE | UNFI
2025-12-01,155.0,-3764.928949061978,4074.928949061978,sarimax,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE,UNFI,product_distributor,Maximum Strength 3-in-1 Carb Blocker 150ct VALUE SIZE | UNFI
2025-12-01,1151.0400000000002,-1620.7683416511807,3922.848341651181,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,DIRECT,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | DIRECT
2025-11-01,179.85000000000002,-2591.958341651181,2951.6583416511808,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,KEHE,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | KEHE
2025-12-01,179.85000000000002,-3740.078949061978,4099.778949061978,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,KEHE,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | KEHE
2025-10-01,11.0,-2760.808341651181,2782.808341651181,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,UNFI,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | UNFI
2025-11-01,11.0,-3908.928949061978,3930.928949061978,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,UNFI,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | UNFI
2025-12-01,11.0,-4789.912876583078,4811.912876583078,sarimax,Maximum Strength 3-in-1 Carb Blocker 75ct,UNFI,product_distributor,Maximum Strength 3-in-1 Carb Blocker 75ct | UNFI
2025-10-01,39.980000000000004,-2731.828341651181,2811.788341651181,sarimax,Mental Clarity Information Retention,PALKO,product_distributor,Mental Clarity Information Retention | PALKO
2025-11-01,39.980000000000004,-3879.948949061978,3959.908949061978,sarimax,Mental Clarity Information Retention,PALKO,product_distributor,Mental Clarity Information Retention | PALKO
2025-12-01,39.980000000000004,-4760.932876583079,4840.892876583078,sarimax,Mental Clarity Information Retention,PALKO,product_distributor,Mental Clarity Information Retention | PALKO
2025-11-01,899.4,-1872.4083416511808,3671.208341651181,sarimax,Mental Clarity Information Retention 60ct,DIRECT,product_distributor,Mental Clarity Information Retention 60ct | DIRECT
2025-12-01,899.4,-3020.528949061978,4819.328949061978,sarimax,Mental Clarity Information Retention 60ct,DIRECT,product_distributor,Mental Clarity Information Retention 60ct | DIRECT
2025-11-01,899.4,-1872.4083416511808,3671.208341651181,sarimax,Mental Clarity Information Retention 60ct,ALL,product_distributor,Mental Clarity Information Retention 60ct | ALL
2025-12-01,899.4,-3020.528949061978,4819.328949061978,sarimax,Mental Clarity Information Retention 60ct,ALL,product_distributor,Mental Clarity Information Retention 60ct | ALL
2025-10-01,309.88,-2461.9283416511807,3081.688341651181,sarimax,Mighty Moringa,PALKO,product_distributor,Mighty Moringa | PALKO
2025-11-01,309.88,-3610.048949061978,4229.808949061978,sarimax,Mighty Moringa,PALKO,product_distributor,Mighty Moringa | PALKO
2025-12-01,309.88,-4491.032876583078,5110.792876583078,sarimax,Mighty Moringa,PALKO,product_distributor,Mighty Moringa | PALKO
2025-12-01,287.7600000000002,-2484.0483416511806,3059.568341651181,sarimax,Mighty Moringa 60ct,DIRECT,product_distributor,Mighty Moringa 60ct | DIRECT
2025-11-01,119.90000000000003,-2651.9083416511808,2891.708341651181,sarimax,Mighty Moringa 60ct,KEHE,product_distributor,Mighty Moringa 60ct | KEHE
2025-12-01,119.90000000000003,-3800.028949061978,4039.828949061978,sarimax,Mighty Moringa 60ct,KEHE,product_distributor,Mighty Moringa 60ct | KEHE
2025-10-01,255.0,-2516.808341651181,3026.808341651181,sarimax,Mighty Moringa 60ct,UNFI,product_distributor,Mighty Moringa 60ct | UNFI
2025-11-01,255.0,-3664.928949061978,4174.928949061978,sarimax,Mighty Moringa 60ct,UNFI,product_distributor,Mighty Moringa 60ct | UNFI
2025-12-01,255.0,-4545.912876583078,5055.912876583078,sarimax,Mighty Moringa 60ct,UNFI,product_distributor,Mighty Moringa 60ct | UNFI
